NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_98	OR13C8	1763	1.7178972959518433	0.3761766	Yes	
row_99	OR10AD1	1781	1.7122715711593628	0.37881267	Yes	
row_100	OR1D2	1802	1.7066885232925415	0.3812802	Yes	
row_101	OR6C2	1805	1.7060824632644653	0.38468868	Yes	
row_102	OR3A3	1860	1.6911039352416992	0.3853445	Yes	
row_103	OR4Q2	1877	1.6871689558029175	0.38798124	Yes	
row_104	OR8H3	1901	1.6795094013214111	0.3902358	Yes	
row_105	OR10G8	1923	1.671411156654358	0.39257836	Yes	
row_106	OR5R1	1941	1.6661015748977661	0.39511937	Yes	
row_107	OR6V1	1967	1.6575969457626343	0.39722413	Yes	
row_108	OR2T3	1976	1.6538962125778198	0.4002111	Yes	
row_109	OR6N1	1991	1.650025725364685	0.40287602	Yes	
row_110	OR52W1	1994	1.6481692790985107	0.40616524	Yes	
row_111	OR4D9	2015	1.643062949180603	0.40850177	Yes	
row_112	OR1J1	2067	1.6245545148849487	0.4091776	Yes	
row_113	BEST2	2091	1.6195327043533325	0.41130865	Yes	
row_114	OR6A2	2094	1.618675947189331	0.41453713	Yes	
row_115	OR6F1	2148	1.6000860929489136	0.41505787	Yes	
row_116	OR4A47	2174	1.5932765007019043	0.4170302	Yes	
row_117	OR5H2	2211	1.5790660381317139	0.41839746	Yes	
row_118	OR1J2	2223	1.5755201578140259	0.421066	Yes	
row_119	OR2J2	2258	1.565765619277954	0.42251056	Yes	
row_120	OR2L8	2305	1.5519920587539673	0.4232987	Yes	
row_121	OR10A3	2319	1.5487128496170044	0.42580733	Yes	
row_122	OR6P1	2394	1.5347825288772583	0.4250944	Yes	
row_123	OR8D4	2398	1.5339144468307495	0.428096	Yes	
row_124	OR2J1	2406	1.5321946144104004	0.4308847	Yes	
row_125	OR8G5	2407	1.53212571144104	0.43403962	Yes	
row_126	OR52N4	2449	1.5222930908203125	0.43502828	Yes	
row_127	OR2T33	2450	1.5217666625976562	0.4381619	Yes	
row_128	OR4K2	2452	1.5213266611099243	0.44124228	Yes	
row_129	OR10Q1	2455	1.5198875665664673	0.44426733	Yes	
row_130	OR2L3	2480	1.5116353034973145	0.44612387	Yes	
row_131	OR7D4	2519	1.4998974800109863	0.44722342	Yes	
row_132	OR6K6	2530	1.4955484867095947	0.44977963	Yes	
row_133	OR7C2	2589	1.4820497035980225	0.4497956	Yes	
row_134	OR10R2	2608	1.477158546447754	0.4518952	Yes	
row_135	OR7E24	2665	1.462498664855957	0.4519756	Yes	
row_136	OR10A4	2700	1.4524320363998413	0.4531868	Yes	
row_137	OR3A1	2722	1.447645902633667	0.4550686	Yes	
row_138	OR2T34	2723	1.4467896223068237	0.4580478	Yes	
row_139	OR5V1	2768	1.4352895021438599	0.4587003	Yes	
row_140	BBS1	2899	1.4062412977218628	0.45479152	Yes	
row_141	OR2M5	3027	1.3775445222854614	0.45098066	Yes	
row_142	OR52I2	3078	1.3637382984161377	0.45117176	Yes	
row_143	OR51T1	3114	1.353768229484558	0.45212746	Yes	
row_144	OR5B12	3130	1.35036039352417	0.45412296	Yes	
row_145	OR2G3	3148	1.3474926948547363	0.4560079	Yes	
row_146	OR11H4	3163	1.3420498371124268	0.45803863	Yes	
row_147	OR6N2	3186	1.3361401557922363	0.45963848	Yes	
row_148	OR8B12	3193	1.3341310024261475	0.46207166	Yes	
row_149	OR11H12	3194	1.3339470624923706	0.4648185	Yes	
row_150	OR1D4	3209	1.3293627500534058	0.46682313	Yes	
row_151	OR4C12	3213	1.3291213512420654	0.46940303	Yes	
row_152	OR6S1	3223	1.3278287649154663	0.47166622	Yes	
row_153	OR4K17	3266	1.3177908658981323	0.4721814	Yes	
row_154	OR52R1	3302	1.3105822801589966	0.47304818	Yes	
row_155	OR52K1	3387	1.2925055027008057	0.47131294	Yes	
row_156	OR6C76	3403	1.2889487743377686	0.473182	Yes	
row_157	OR5D14	3486	1.273281216621399	0.47151187	Yes	
row_158	OR2T1	3542	1.2617162466049194	0.47123116	Yes	
row_159	OR3A2	3614	1.2470937967300415	0.47008285	Yes	
row_160	OR5P3	3627	1.2438600063323975	0.4720161	Yes	
row_161	OR52N5	3664	1.2353037595748901	0.4726755	Yes	
row_162	OR5K2	3676	1.233703374862671	0.47464016	Yes	
row_163	OR10K2	3691	1.229529619216919	0.4764392	Yes	
row_164	OBP2B	3700	1.2273906469345093	0.4785479	Yes	
row_165	OR5M3	3714	1.2238543033599854	0.48038763	Yes	
row_166	OR52B2	3735	1.2192500829696655	0.48185143	Yes	
row_167	OR2T11	3743	1.2167760133743286	0.4839906	Yes	
row_168	OR52N2	3768	1.2118277549743652	0.4852298	Yes	
row_169	OR4A5	3775	1.2091964483261108	0.48740572	Yes	
row_170	OR9Q1	3831	1.1991541385650635	0.48699617	Yes	
row_171	NXNL2	3844	1.1973429918289185	0.48883364	Yes	
row_172	OR6C6	3855	1.1955268383026123	0.49077204	Yes	
row_173	OR5B17	3897	1.1876565217971802	0.4910716	Yes	
row_174	OR10A6	3898	1.187649130821228	0.4935172	Yes	
row_175	OR1M1	3957	1.1775422096252441	0.49290612	Yes	
row_176	OR51D1	3962	1.1773431301116943	0.49512115	Yes	
row_177	OR5T2	3976	1.1756221055984497	0.49686152	Yes	
row_178	OR52N1	4018	1.166929841041565	0.4971184	Yes	
row_179	OR14A16	4053	1.1594505310058594	0.49772632	Yes	
row_180	OR10J1	4083	1.1527905464172363	0.4985822	Yes	
row_181	OR10H1	4090	1.1518466472625732	0.50064003	Yes	
row_182	OR4S1	4098	1.1503928899765015	0.5026425	Yes	
row_183	OR8H2	4140	1.1408488750457764	0.5028457	Yes	
row_184	OR5L1	4163	1.1358668804168701	0.50403315	Yes	
row_185	OR11H7	4175	1.132667064666748	0.50578976	Yes	
row_186	OR2B3	4204	1.1269516944885254	0.5066448	Yes	
row_187	OR52E4	4217	1.124455213546753	0.50833213	Yes	
row_188	FZD2	4233	1.1212023496627808	0.5098558	Yes	
row_189	OR10X1	4312	1.1038378477096558	0.5080461	Yes	
row_190	OR5H14	4333	1.0997086763381958	0.50926375	Yes	
row_191	OR2K2	4349	1.0964772701263428	0.5107365	Yes	
row_192	GJB4	4377	1.092240810394287	0.5115724	Yes	
row_193	OR2T4	4402	1.0884779691696167	0.51255757	Yes	
row_194	OR51B2	4415	1.0861046314239502	0.51416594	Yes	
row_195	OR2T6	4436	1.0841224193572998	0.51535153	Yes	
row_196	OR9G1	4477	1.074358344078064	0.51547015	Yes	
row_197	OR51S1	4494	1.071671485900879	0.51683944	Yes	
row_198	OR2A5	4558	1.0552915334701538	0.51571494	Yes	
row_199	OR10H3	4566	1.0543960332870483	0.5175197	Yes	
row_200	OR4F3	4697	1.027453899383545	0.512831	Yes	
row_201	OR56B4	4761	1.01362144947052	0.51162064	Yes	
row_202	OR10A5	4784	1.0079283714294434	0.51254463	Yes	
row_203	OR4K15	4819	1.0001431703567505	0.5128245	Yes	
row_204	OR2AP1	4884	0.9889712333679199	0.511511	Yes	
row_205	OR1Q1	4925	0.9811659455299377	0.5114378	Yes	
row_206	OR4K1	4995	0.9678846597671509	0.5098192	Yes	
row_207	OR4N4	5021	0.9642358422279358	0.5104962	Yes	
row_208	OR2D3	5083	0.9527603387832642	0.50926524	Yes	
row_209	OR51Q1	5135	0.9441530704498291	0.50854	Yes	
row_210	OR4D5	5148	0.9426413774490356	0.50985295	Yes	
row_211	OR2H1	5155	0.9407122135162354	0.511476	Yes	
row_212	OR2AE1	5165	0.9395585656166077	0.51293963	Yes	
row_213	OR2V1	5201	0.9320039749145508	0.51302683	Yes	
row_214	OR6B3	5223	0.9272778630256653	0.5138371	Yes	
row_215	OR4A15	5313	0.912910521030426	0.5110585	Yes	
row_216	OR4A8	5318	0.9125054478645325	0.51272815	Yes	
row_217	OR5K4	5334	0.9095262289047241	0.51381594	Yes	
row_218	OR1E1	5349	0.9067413210868835	0.5149503	Yes	
row_219	OR1N1	5354	0.906253457069397	0.51660705	Yes	
row_220	OR52Z1	5399	0.8970983624458313	0.5161513	Yes	
row_221	OR1L6	5406	0.8962183594703674	0.51768273	Yes	
row_222	OR2S2	5419	0.894399881362915	0.51889634	Yes	
row_223	OR2A1	5471	0.8834534883499146	0.5180461	Yes	
row_224	OR10J4	5485	0.8813697695732117	0.5191806	Yes	
row_225	OR8J2	5536	0.8736627697944641	0.5183625	Yes	
row_226	OR10J3	5551	0.871593713760376	0.5194245	Yes	
row_227	OR52A1	5560	0.868386447429657	0.5207939	Yes	
row_228	OR2F1	5588	0.864453136920929	0.5211607	Yes	
row_229	OR8H1	5663	0.8525286316871643	0.51904297	Yes	
row_230	CNGB1	5687	0.8471881747245789	0.5195836	Yes	
row_231	OR4D10	5733	0.8416162133216858	0.51896125	Yes	
row_232	OR51J1	5752	0.8383153080940247	0.51974535	Yes	
row_233	OR2M4	5786	0.8321130871772766	0.5197315	Yes	
row_234	OR5J2	5825	0.8257672786712646	0.5194429	Yes	
row_235	OR2A12	5870	0.8187198638916016	0.51882577	Yes	
row_236	OR2C3	5904	0.8107430934906006	0.51876795	Yes	
row_237	OR10AC1	5917	0.8075302243232727	0.5198027	Yes	
row_238	OR1C1	5948	0.8025131821632385	0.51988494	Yes	
row_239	OR5H15	5950	0.8023110032081604	0.52148473	Yes	
row_240	OR8J3	5973	0.799186110496521	0.52197886	Yes	
row_241	OR5B3	5993	0.7964322566986084	0.5226244	Yes	
row_242	OR9I1	6017	0.7918118238449097	0.523051	Yes	
row_243	OR4F4	6061	0.7816892266273499	0.5224099	Yes	
row_244	OR5T3	6086	0.7776455283164978	0.522755	Yes	
row_245	OR6C3	6091	0.7764388918876648	0.52414453	Yes	
row_246	OR8K1	6099	0.7749492526054382	0.5253739	Yes	
row_247	OR10H5	6100	0.7749140858650208	0.52696955	Yes	
row_248	OR2D2	6108	0.7733519673347473	0.5281957	Yes	
row_249	OR2G2	6287	0.7418398857116699	0.5204063	No	
row_250	OR13F1	6356	0.7300375699996948	0.51835036	No	
row_251	OR1A2	6394	0.7235433459281921	0.51790357	No	
row_252	OR8B8	6407	0.7215055823326111	0.5187612	No	
row_253	OR2L13	6428	0.7175654172897339	0.519192	No	
row_254	OBP2A	6463	0.7112069725990295	0.51887685	No	
row_255	OR52J3	6502	0.7056130766868591	0.5183408	No	
row_256	OR4X1	6543	0.6988934874534607	0.5176863	No	
row_257	OR11H1	6605	0.6864269375801086	0.5159069	No	
row_258	CNGA4	6655	0.6785568594932556	0.5147394	No	
row_259	OR10C1	6667	0.676494300365448	0.51555663	No	
row_260	OR2W5	6668	0.676459014415741	0.5169496	No	
row_261	OR52M1	6702	0.6722736954689026	0.5166067	No	
row_262	OR7G3	6737	0.666046142578125	0.5161985	No	
row_263	OR4E2	6769	0.6608545184135437	0.51593673	No	
row_264	OR5B2	6790	0.6584348082542419	0.5162458	No	
row_265	OR5A2	6818	0.654326856136322	0.5161799	No	
row_266	OR2T29	6888	0.641834557056427	0.51388997	No	
row_267	OR13C5	6918	0.6367716789245605	0.51368326	No	
row_268	OR10T2	6963	0.629483163356781	0.5126764	No	
row_269	OR51H1	6969	0.6283164024353027	0.51370853	No	
row_270	OR8J1	6979	0.6253670454025269	0.5145252	No	
row_271	OR56B1	7001	0.6213281154632568	0.5147054	No	
row_272	OR2L5	7013	0.6198445558547974	0.5154061	No	
row_273	OR14C36	7086	0.6067740321159363	0.5128869	No	
row_274	OR5K1	7110	0.6038640141487122	0.51292646	No	
row_275	OR1F1	7169	0.5929637551307678	0.5111117	No	
row_276	OR1S2	7213	0.5843974351882935	0.5100643	No	
row_277	OR4D11	7220	0.5828095078468323	0.5109504	No	
row_278	OR4L1	7243	0.5786345601081848	0.5109904	No	
row_279	OR6X1	7250	0.5776547193527222	0.5118658	No	
row_280	OR2AT4	7281	0.5731635093688965	0.5114758	No	
row_281	OR2T10	7337	0.5630704164505005	0.50975645	No	
row_282	OR2M2	7360	0.5572375655174255	0.5097524	No	
row_283	OR1L4	7399	0.5498254299163818	0.5088956	No	
row_284	PDE4A	7402	0.5493618845939636	0.50992215	No	
row_285	OR1D5	7404	0.5490086674690247	0.5110003	No	
row_286	OR4K3	7406	0.5488343834877014	0.5120781	No	
row_287	OR7D2	7425	0.5448720455169678	0.51225793	No	
row_288	OR51M1	7450	0.5414169430732727	0.5121166	No	
row_289	OR6B1	7470	0.5383153557777405	0.5122306	No	
row_290	OR13J1	7485	0.5359652042388916	0.5126015	No	
row_291	OR9G4	7526	0.5295296311378479	0.51159817	No	
